"Yr","Player","PlayerID","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
1998,"Alvin Williams","willial02","SG",23,"TOT",54,1071,10.3,0.504,0.099,0.319,2.6,6,4.4,15.7,1.9,0.2,15.3,16,0.5,0.8,1.3,0.059,-2.6,0,-2.6,-0.2
1998,"Brandon Williams","willibr01","SG",22,"GSW",9,140,2.9,0.357,0.18,0.08,3,8.6,5.7,3.6,2.2,1.5,14.8,18.9,-0.4,0.1,-0.3,-0.089,-8.1,-0.9,-9.1,-0.3
1998,"Buck Williams","willibu01","PF",37,"NYK",41,738,12.3,0.56,0,0.477,12.6,17.2,14.9,4.6,1.3,1.6,17.4,13.9,0.9,1.2,2.1,0.135,-1.7,0.5,-1.2,0.2
1998,"Eric Williams","willier01","SF",25,"DEN",4,145,17,0.489,0,0.738,7.9,9.2,8.5,16.1,1.5,0,10,28.2,0.2,0,0.1,0.048,2.2,-2.5,-0.2,0.1
1998,"Herb Williams","willihe01","PF",39,"NYK",27,178,6.1,0.398,0,0.186,4,15.6,9.8,3.6,1.8,3.9,9.7,13.6,-0.2,0.3,0.2,0.041,-6.7,2.6,-4.2,-0.1
1998,"Hot Rod Williams","williho01","C",35,"PHO",71,1333,11.5,0.525,0,0.46,9.6,17.5,13.7,5.1,1.3,3.3,10.7,9.2,1.7,2.1,3.7,0.135,-1.6,1.3,-0.2,0.6
1998,"Jayson Williams","willija01","C",29,"NJN",65,2343,18.7,0.541,0.006,0.454,20.5,23.2,21.8,4.5,1,1.5,10.9,16.1,6.1,2.3,8.4,0.172,2.3,-2,0.3,1.4
1998,"Jerome Williams","willije01","PF",24,"DET",77,1305,16.3,0.568,0.003,0.576,15.4,19.2,17.3,6.1,2.1,0.6,14.3,15,2.6,1.9,4.5,0.166,0.7,-0.1,0.6,0.9
1998,"Lorenzo Williams","willilo01","PF",28,"WAS",14,111,14.1,0.727,0,0.118,15.9,10.6,13.3,4.1,0.9,1.9,10.1,8,0.3,0.1,0.4,0.169,-0.4,-0.3,-0.7,0
1998,"Micheal Williams","willimi02","PG",31,"MIN",25,161,13.9,0.512,0.083,0.688,1.4,8.4,4.9,28.7,2.9,0.9,20.4,21.7,0.1,0.1,0.3,0.08,-2.4,0.5,-1.9,0
1998,"Monty Williams","willimo01","SF",26,"SAS",72,1314,11.3,0.505,0.005,0.495,6.3,9.2,7.9,11.2,1.4,1.3,15.5,18.9,0.5,1.9,2.3,0.086,-2.5,0.6,-1.9,0
1998,"Scott Williams","willisc01","C",29,"PHI",58,801,12.1,0.492,0.023,0.296,12.4,17.9,15.1,6,1.1,1.9,11.1,15.2,0.9,0.8,1.7,0.101,-2.6,-0.9,-3.5,-0.3
1998,"Travis Williams","willitr01","SF",28,"CHH",39,365,13.7,0.488,0.008,0.387,17.7,12.8,15.2,9.2,2.6,1,17.7,21.4,0.1,0.4,0.5,0.065,-2.3,-0.9,-3.2,-0.1
1998,"Walt Williams","williwa02","SF",27,"TOT",59,1470,13.4,0.508,0.403,0.23,3.9,11.7,7.7,14,2.1,1.7,13.3,20.9,1.1,1,2.2,0.071,-0.2,-0.2,-0.4,0.6
1998,"Corliss Williamson","willico02","SF",24,"SAC",79,2819,16,0.527,0.008,0.391,6.3,11.5,8.8,14.8,1.4,1.2,13,24.1,2.6,1.8,4.4,0.076,0.4,-0.9,-0.4,1.1
1998,"Kevin Willis","willike02","PF",35,"HOU",81,2528,18.3,0.555,0.007,0.293,11,20.7,15.9,5.8,1.1,1.1,12.6,24.1,4.3,1.7,6,0.114,0.3,-2.2,-1.9,0
1998,"David Wingate","wingada01","SG",34,"SEA",58,546,8.6,0.491,0.05,0.207,4.2,12.9,8.6,10.4,2.1,0.4,19.5,16.1,-0.3,0.6,0.3,0.026,-3.8,-0.2,-3.9,-0.3
1998,"Dontonio Wingfield","wingfdo01","SF",23,"POR",3,9,-7.1,0.129,0,0.667,26.8,24.9,25.8,0,0,0,20.5,24.6,-0.1,0,-0.1,-0.299,-15.2,-7.8,-22.9,0
1998,"Joe Wolf","wolfjo01","PF",33,"DEN",57,621,5.1,0.347,0.083,0.083,6.6,17.6,12,7.9,1.7,0.8,14.9,10.8,-0.7,0.2,-0.5,-0.037,-5.8,-0.8,-6.6,-0.7
1998,"Lorenzen Wright","wrighlo02","C",22,"LAC",69,2067,13.6,0.49,0.004,0.395,9.8,23.7,16.7,4.3,1.4,2.8,11.3,15.4,1.5,1.5,3.1,0.071,-1.9,-0.7,-2.6,-0.3
1998,"Sharone Wright","wrighsh01","C",25,"TOR",7,44,10.7,0.508,0,0.286,2.5,21.2,11.5,15.5,0,0,11.3,17.7,0,0,0,0.036,-3.8,-2.6,-6.4,-0.1
1998,"George ZÃ­dek","zidekge01","C",24,"TOT",12,64,9.1,0.402,0.069,0.552,7.2,24.4,15.7,5.1,0,2.3,10,28.7,-0.1,0,0,-0.036,-7,-5,-12,-0.2
1997,"Mahmoud Abdul-Rauf","abdulma02","PG",27,"SAC",75,2131,13.2,0.524,0.266,0.147,0.9,5.9,3.3,15.8,1.4,0.2,10.8,23.2,2,0.7,2.7,0.06,-0.8,-1.8,-2.6,-0.4
1997,"Shareef Abdur-Rahim","abdursh01","PF",20,"VAN",80,2802,17.4,0.518,0.022,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,0.3,-2.1,-1.8,0.2
1997,"Rafael Addison","addisra01","SF",32,"CHH",41,355,10.6,0.476,0.164,0.23,6.7,8.6,7.7,15.5,1.2,0.6,11.2,20.1,0.2,0.1,0.4,0.048,-2.6,-1.7,-4.4,-0.2
1997,"Cory Alexander","alexaco01","PG",23,"SAS",80,1454,14.3,0.528,0.514,0.263,2.3,8,5.1,30,3.1,0.9,21.1,22.2,0.5,0.6,1.1,0.035,0.3,-0.8,-0.6,0.5
1997,"Jerome Allen","allenje01","SG",24,"TOT",76,943,8.7,0.451,0.421,0.326,3.1,9,6.1,25.3,1.8,0.3,21.4,15.6,-0.3,0.8,0.4,0.021,-2.5,-0.2,-2.6,-0.1
1997,"Ray Allen*","allenra02","SG",21,"MIL",82,2532,14.6,0.541,0.328,0.274,4.7,11,7.9,13.9,1.6,0.3,12.8,21.4,3.3,1.5,4.9,0.092,0.8,-0.9,-0.1,1.2
1997,"Derrick Alston","alstode01","C",24,"ATL",2,11,-9,0,0,0.4,33.3,10.6,21.7,0,0,0,0,25.2,-0.1,0,-0.1,-0.415,-9.5,-12.1,-21.6,-0.1
1997,"Ashraf Amaya","amayaas01","PF",25,"WSB",31,144,8.8,0.382,0.025,0.7,15.7,26.4,21.1,2.9,2.5,1.6,16,19.4,-0.2,0.3,0.1,0.019,-6.2,-0.9,-7.1,-0.2
1997,"Greg Anderson","andergr01","C",32,"SAS",82,1659,11.4,0.531,0.004,0.355,11,21.8,16.2,3.2,2.1,3.2,19.4,10.5,0.7,1.5,2.2,0.064,-3.6,0.1,-3.5,-0.6
1997,"Kenny Anderson","anderke01","PG",26,"POR",82,3081,19.5,0.54,0.322,0.383,3.6,10.2,7,31.7,2.8,0.4,12.7,22.2,8,4.4,12.4,0.193,3.2,1.2,4.4,5
1997,"Nick Anderson","anderni01","SG",29,"ORL",63,2163,13.8,0.494,0.559,0.13,3.5,13.2,8.2,14.5,3,1.1,10.1,18.2,1.3,2.9,4.2,0.093,0.2,1.6,1.8,2.1
1997,"Shandon Anderson","andersh01","SG",23,"UTA",65,1066,10.4,0.534,0.148,0.311,6.5,14,10.5,7.1,1.4,0.6,16.8,18.9,0.1,1.2,1.2,0.056,-2.3,-1.4,-3.6,-0.4
1997,"Willie Anderson","anderwi01","SG",30,"MIA",28,303,12.6,0.57,0.297,0.313,6,10.4,8.2,18.2,2.5,1,20.7,14.2,0.4,0.5,0.9,0.142,-1.4,2.2,0.9,0.2
1997,"Greg Anthony","anthogr01","PG",29,"VAN",65,1863,16.6,0.526,0.469,0.351,1.5,10,5.7,36.1,3.8,0.2,18.1,17.8,2.3,1.2,3.5,0.09,0.9,0.5,1.5,1.6
1997,"B.J. Armstrong","armstbj01","PG",29,"GSW",49,1020,12.9,0.538,0.275,0.242,0.8,7.8,4.3,20.3,1.3,0.2,12.8,18.1,1.4,-0.1,1.3,0.061,-0.5,-1.8,-2.3,-0.1
1997,"Darrell Armstrong","armstda01","PG",28,"ORL",67,1010,14.7,0.525,0.525,0.307,4,4.9,4.4,29.7,3.3,0.7,20.2,22.4,0.7,1.1,1.8,0.085,0.5,0.7,1.1,0.8
1997,"Vincent Askew","askewvi01","SG",30,"TOT",43,838,9.7,0.532,0.129,0.473,3.6,10.2,7,17.3,1.1,0.6,17,14.9,0.7,0.8,1.5,0.086,-2.7,0.8,-1.9,0
1997,"Keith Askins","askinke01","SF",29,"MIA",78,1773,9.1,0.557,0.539,0.182,5.9,12.2,9.1,6.7,1.6,0.8,14.6,10.7,1.5,2.8,4.3,0.116,-1.5,1.7,0.2,1
1997,"Stacey Augmon","augmost01","SG",28,"TOT",60,942,11.3,0.531,0,0.441,6.2,11.4,8.8,9.4,2.4,1.5,19.6,16.2,0.2,1.3,1.5,0.076,-2.6,1.5,-1.1,0.2
1997,"Isaac Austin","austiis01","C",27,"MIA",82,1881,14.2,0.536,0.005,0.354,8.7,21.2,15.1,9.9,1.3,1.8,17.9,22.5,0.3,3.7,4,0.102,-2.5,0.8,-1.7,0.1
1997,"Vin Baker","bakervi01","PF",25,"MIL",78,3159,20.1,0.553,0.043,0.416,10.4,20.7,15.6,12.1,1.4,2.7,14.2,25.3,4.9,3.4,8.3,0.127,2.1,-0.1,2,3.2
1997,"Charles Barkley*","barklch01","PF",33,"HOU",53,2009,23,0.581,0.296,0.6,12.9,27.7,20.7,20.6,1.8,0.9,14.7,23.2,5.7,3.7,9.4,0.224,4.4,1.3,5.7,3.9
1997,"Dana Barros","barroda01","PG",29,"BOS",24,708,14,0.552,0.415,0.17,0.8,7.6,3.9,18.6,1.8,0.6,12.5,18.8,0.9,0.1,1,0.065,1.6,-0.6,1,0.5
1997,"Brent Barry","barrybr01","SG",25,"LAC",59,1094,15,0.526,0.456,0.245,3.1,8.9,5.9,23.1,2.5,1.1,15.3,20.3,1.2,0.9,2.1,0.09,0.6,-0.2,0.4,0.7
1997,"Jon Barry","barryjo01","SG",27,"ATL",58,965,13.2,0.535,0.504,0.187,3.3,8.8,6.1,19.7,3.2,0.2,18.1,15.9,0.9,1.5,2.4,0.118,-0.5,1.7,1.3,0.8
1997,"Benoit Benjamin","benjabe01","C",32,"TOR",4,44,8.9,0.472,0,0.333,7.8,16.5,12,3.7,1.2,0,12.7,16,0,0,0,0.033,-3.8,-1.6,-5.4,0
1997,"Elmer Bennett","benneel01","PG",26,"TOT",9,75,5.8,0.47,0.474,0.526,0,6,3.1,22.3,2.8,0,29.9,20,-0.2,0,-0.1,-0.075,-6.7,-1.4,-8.1,-0.1
1997,"Travis Best","besttr01","PG",24,"IND",76,2064,13.3,0.533,0.25,0.318,2.1,7.4,4.8,26.4,2.6,0.2,17.8,19.3,1.8,2.3,4.1,0.096,-0.9,0.9,0,1
1997,"Mookie Blaylock","blaylmo01","PG",29,"ATL",78,3056,20.4,0.548,0.521,0.15,4.6,11.4,8.1,27.7,3.8,0.5,13,21.9,7,5.6,12.5,0.197,4.3,2.4,6.8,6.8
1997,"Corie Blount","blounco01","PF",28,"LAL",58,1009,11.9,0.559,0.017,0.464,12.9,18.3,15.6,5.2,1.1,2,18.8,11.8,1.1,1.4,2.5,0.117,-2.2,0.1,-2.1,0
1997,"Muggsy Bogues","boguemu01","PG",32,"CHH",65,1880,15.7,0.554,0.325,0.144,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,3.9,1.1,5,0.127,1.9,-0.4,1.5,1.6
1997,"Dexter Boney","boneyde01","SG",26,"PHO",8,48,10.2,0.422,0.316,0.421,7.3,7.2,7.3,0,2.1,1.5,4.3,22.1,0,0,0,0.013,-4,-2.1,-6.1,0
1997,"Melvin Booker","bookeme01","PG",24,"TOT",21,430,8.8,0.536,0.352,0.19,1.9,6.1,4,19.1,0.4,0.4,19.2,14.6,0.3,-0.1,0.1,0.014,-2,-1.8,-3.7,-0.2
1997,"Bruce Bowen","bowenbr01","SF",25,"MIA",1,1,37.7,NA,NA,NA,0,0,0,0,0,77.8,NA,0,0,0,0,0.321,36.8,60.7,97.4,0
1997,"Donnie Boyce","boycedo01","SG",23,"ATL",22,154,7,0.378,0.254,0.349,5.5,6.1,5.8,14.7,3.6,2,18,27.2,-0.5,0.3,-0.3,-0.081,-6.7,0.5,-6.3,-0.2
1997,"Shawn Bradley","bradlsh01","C",24,"TOT",73,2288,16.5,0.478,0.009,0.252,10.4,19.8,14.9,4.2,0.9,8.3,11.8,22.1,0,3,3,0.062,-1.9,0.8,-1.1,0.5
1997,"Mark Bradtke","bradtma01","C",28,"PHI",36,251,9.6,0.463,0,0.224,11,18.7,14.8,4.2,1,1.4,12.4,12.2,0.1,0.1,0.2,0.044,-3.5,-1.1,-4.6,-0.2
1997,"Terrell Brandon","brandte01","PG",26,"CLE",78,2868,21.5,0.526,0.206,0.226,2.1,11.7,6.8,35.6,2.8,0.9,11,28.3,6.2,4.7,10.8,0.181,4.2,1.5,5.6,5.5
1997,"Frank Brickowski","brickfr01","PF",37,"BOS",17,255,6.9,0.512,0.274,0.192,2.5,13.7,7.7,9.1,1,1.2,19.4,16.5,-0.2,0.1,-0.1,-0.02,-4.8,-0.8,-5.6,-0.2
1997,"Scott Brooks","brooksc01","PG",31,"NYK",38,251,11,0.625,0.308,0.385,3,5.5,4.3,17.8,4.4,0,27.2,11.5,0.2,0.5,0.7,0.136,-3,4.5,1.5,0.2
1997,"Chucky Brown","brownch01","SF",28,"TOT",70,757,11.3,0.552,0.039,0.455,6.6,17.1,11.9,5.7,0.6,2.2,9.3,12.4,1,0.6,1.6,0.101,-1.6,0,-1.6,0.1
1997,"Dee Brown","brownde01","PG",28,"BOS",21,522,11.3,0.455,0.392,0.133,1.6,9.6,5.3,19.6,3,1,12,16.4,0.1,0.3,0.3,0.03,-1.7,0.7,-1,0.1
1997,"Marcus Brown","brownma01","PG",22,"POR",21,184,12.9,0.523,0.457,0.271,2.7,6.9,4.8,18,2.3,0.8,14.2,22.4,0.2,0.2,0.4,0.105,-0.9,0,-1,0
1997,"Mike Brown","brownmi01","C",33,"PHO",6,83,11.1,0.488,0,0.833,12.8,22.4,17.6,8.2,0.6,0.9,10.9,10,0.1,0.1,0.2,0.107,-1.3,-1.4,-2.7,0
1997,"P.J. Brown","brownpj01","PF",27,"MIA",80,2592,13.8,0.505,0.003,0.335,11.1,19.4,15.3,5.9,1.8,2.9,13.1,15.7,2.1,5.4,7.5,0.139,-1.5,1.6,0.1,1.3
1997,"Randy Brown","brownra02","PG",28,"CHI",72,1057,13,0.461,0.066,0.252,3.7,8.1,5.9,18,4.1,1.2,13.6,18.1,0.4,2,2.4,0.107,-3,3,0,0.5
1997,"Kobe Bryant*","bryanko01","SF",18,"LAL",71,1103,14.4,0.544,0.322,0.393,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,0.5,1.3,1.8,0.079,-0.2,0.1,-0.1,0.5
1997,"Mark Bryant","bryanma01","PF",31,"PHO",41,1018,13.3,0.589,0,0.393,7.7,16.5,12.2,7.2,1.1,0.4,12.5,16.3,1.6,0.7,2.3,0.109,-1.3,-1,-2.3,-0.1
1997,"Jud Buechler","buechju01","SF",28,"CHI",76,703,9.8,0.423,0.342,0.089,7.3,12.8,10.1,11.4,1.7,2.2,14.1,12.1,0.1,1.1,1.2,0.082,-1.7,0.9,-0.9,0.2
1997,"Matt Bullard","bullama01","PF",29,"HOU",71,1025,10.3,0.535,0.644,0.12,1.5,11.2,6.6,10,1.1,1.3,11.3,15,0.7,1,1.7,0.08,-0.4,0,-0.4,0.4
1997,"Scott Burrell","burresc01","SF",26,"TOT",57,939,10.3,0.483,0.428,0.28,6.4,13.7,10.1,12.1,1.6,1.5,14.8,17.4,0.3,0.5,0.8,0.042,-1.7,-0.1,-1.8,0
1997,"Willie Burton","burtowi01","SF",28,"ATL",24,380,8.6,0.507,0.397,0.586,3.5,9.2,6.4,4.8,1.2,0.6,15.1,21.3,0.1,0.4,0.5,0.06,-4.3,-0.6,-4.9,-0.3
1997,"Mitchell Butler","butlemi02","SG",26,"POR",49,465,9,0.503,0.312,0.4,5,8.4,6.8,10,1.5,0.3,15.5,16.9,0.1,0.5,0.6,0.063,-3,0.1,-2.9,-0.1
1997,"Jason Caffey","caffeja01","PF",23,"CHI",75,1405,14.3,0.574,0.003,0.548,11,13.1,12.1,9.3,0.9,0.5,16.9,18.3,2.2,1.7,3.9,0.134,-1.2,-1.2,-2.5,-0.2
1997,"Michael Cage","cagemi01","C",35,"PHI",82,1247,10.3,0.475,0,0.291,9.6,18.6,14,4.9,1.9,2.4,9.7,6,1,1,2,0.078,-1.8,1,-0.8,0.4
1997,"Adrian Caldwell","caldwad01","PF",30,"TOT",45,569,7.5,0.443,0.022,0.543,10.7,21.6,16,3.1,1.4,1,19.7,10.6,-0.2,0.4,0.2,0.016,-5.6,-1.3,-6.9,-0.7
1997,"Marcus Camby","cambyma01","C",22,"TOR",63,1897,17.8,0.523,0.018,0.339,7.9,16.7,12.2,9.6,1.8,5.5,13,24.3,1.4,2.3,3.7,0.095,-0.7,0.6,-0.1,0.9
1997,"Elden Campbell","campbel01","PF",28,"LAL",77,2516,16.8,0.52,0.004,0.393,9.5,18.3,14,8.6,1,3.5,10.5,22,3.4,3.6,7,0.134,-0.6,0,-0.6,0.8
1997,"Antoine Carr","carran01","PF",35,"UTA",82,1460,12.1,0.522,0.006,0.243,5.5,10.9,8.3,8.2,0.9,3.6,11.5,20.8,0.8,1.6,2.4,0.079,-2.8,-0.3,-3.1,-0.4
1997,"Chris Carr","carrch01","SG",22,"MIN",55,830,13.3,0.556,0.325,0.269,4.4,11.6,8,9.8,1.5,0.9,10.9,18.8,1,0.6,1.7,0.096,-0.6,-0.3,-0.9,0.2
1997,"Jimmy Carruth","carruji01","PF",27,"MIL",4,21,9.7,0.727,0,0.333,0,23.2,11.7,0,0,7.1,22.5,9.8,0,0,0,0.09,-6.1,3.1,-3,0
1997,"Sam Cassell","cassesa01","PG",27,"TOT",61,1714,18.4,0.541,0.295,0.321,3,9.1,6,31.8,2.3,0.8,15.8,27.3,2.7,1.1,3.9,0.108,2.2,0,2.2,1.8
1997,"Duane Causwell","causwdu01","C",28,"SAC",46,581,8.9,0.535,0.032,0.394,11.3,14.2,12.7,5.1,1.4,4.9,23.6,11.1,0.1,0.6,0.7,0.06,-5.2,1.6,-3.6,-0.2
1997,"Cedric Ceballos","cebalce01","SF",27,"TOT",50,1426,16.2,0.522,0.165,0.301,8.4,18.5,13.5,7.6,1.2,1.2,10.8,24.7,1.1,1.3,2.4,0.082,-0.1,-1.8,-1.8,0.1
1997,"Tom Chambers","chambto01","PF",37,"CHH",12,83,-3.9,0.29,0.097,0.129,4.5,15.6,10.2,7.2,0.7,0,21.6,23.7,-0.5,0,-0.4,-0.239,-12,-4.9,-16.9,-0.3
1997,"Rex Chapman","chapmre01","SG",29,"PHO",65,1833,15.2,0.551,0.419,0.199,1.6,9.9,5.8,16.3,1.5,0.3,10.5,22.4,2.4,0.9,3.3,0.086,1.3,-1,0.2,1
1997,"Calbert Cheaney","cheanca01","SG",25,"WSB",79,2411,11.1,0.53,0.041,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,1.6,2.2,3.9,0.077,-2.6,0.1,-2.5,-0.3
1997,"Pete Chilcutt","chilcpe01","PF",28,"VAN",54,662,14.5,0.521,0.418,0.133,11.6,15.8,13.7,11.8,2.1,2,13.8,14.2,0.7,0.4,1.1,0.08,0.7,-0.5,0.2,0.4
1997,"Randolph Childress","childra01","PG",24,"TOT",23,155,4.5,0.448,0.475,0.2,0.8,3.8,2.3,16.6,3.1,0,29.3,18.3,-0.4,0.2,-0.2,-0.054,-6.4,0.2,-6.2,-0.2
1997,"Chris Childs","childch01","PG",29,"NYK",65,2076,11.2,0.526,0.355,0.292,1.3,9.4,5.5,30.7,2,0.4,23.8,16.8,0.8,3.2,3.9,0.091,-1.4,1,-0.3,0.9
1997,"Doug Christie","chrisdo01","SG",26,"TOR",81,3127,15.1,0.543,0.404,0.322,3.1,13.4,8.1,16.7,3.4,1.2,15.6,18.4,3.3,3.6,7,0.107,0,1.7,1.7,2.9
1997,"Derrick Coleman","colemde01","PF",29,"PHI",57,2102,17.3,0.518,0.142,0.437,7.9,22.1,14.9,15.7,1.2,2.6,15.6,23.7,1.8,1.6,3.3,0.076,0.8,-0.1,0.7,1.5
1997,"Bimbo Coles","colesbi01","PG",28,"GSW",51,1183,9.5,0.463,0.325,0.156,3.9,7.9,5.9,19.4,1.5,0.5,15,14.9,0.4,0,0.5,0.019,-2,-1.2,-3.2,-0.3
1997,"Marty Conlon","conloma01","C",29,"BOS",74,1614,12.8,0.542,0.022,0.377,8.5,15.1,11.5,10.1,1.4,0.8,17.1,17,1.3,0.5,1.8,0.053,-1.5,-1.6,-3.1,-0.5
1997,"Tyrone Corbin","corbity01","SF",34,"ATL",70,2305,11,0.514,0.347,0.18,4,11,7.6,9,2.2,0.2,11.6,15,1.8,3.1,5,0.104,-1.4,1.1,-0.3,1
1997,"Joe Courtney","courtjo01","PF",27,"TOT",9,100,3.8,0.388,0,0.167,10,8.2,9.1,0,0,0,8.5,15.7,-0.1,0,-0.1,-0.059,-6.1,-4.8,-10.9,-0.2
1997,"John Crotty","crottjo01","PG",27,"MIA",48,659,14.3,0.637,0.318,0.416,2.8,5.7,4.2,26.1,1.5,0,18.7,16,1.6,0.8,2.4,0.176,-0.2,0.3,0.1,0.3
1997,"Terry Cummings","cummite01","PF",35,"SEA",45,828,15.2,0.521,0.016,0.257,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,0.9,1.2,2.1,0.121,-1.3,-0.7,-2,0
1997,"Earl Cureton","curetea01","PF",39,"TOR",9,46,4.9,0.376,0,0.375,9.9,13.1,11.5,13.1,0,0,9.7,10,0,0,0,0.026,-5,-0.9,-5.9,0
1997,"Dell Curry","curryde01","SG",32,"CHH",68,2078,15,0.561,0.354,0.17,2.4,9.7,6.1,10,1.6,0.5,9.4,22.5,2.8,1,3.8,0.089,1.2,-1.2,0,1
1997,"Michael Curry","currymi01","SG",28,"DET",81,1217,10.4,0.592,0.348,0.489,2.4,9.6,6.1,5.6,1.4,0.8,9.4,12.1,2,1.2,3.2,0.126,-1.7,0.8,-0.9,0.3
1997,"Erick Dampier","dampier01","C",21,"IND",72,1052,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1,5.6,17,21.7,-1,1.9,0.9,0.04,-4.4,0.7,-3.7,-0.4
1997,"Lloyd Daniels","daniell01","SG",29,"TOT",22,310,8.3,0.403,0.588,0.05,6.3,8.9,7.6,13.1,1.7,0.7,10.3,18.8,-0.1,0.1,0,0.001,-2,-1.5,-3.5,-0.1
1997,"Sasha DaniloviÄ‡","danilsa01","SG",26,"TOT",56,1789,10.9,0.552,0.414,0.265,1.9,7,4.5,10,1.6,0.4,15.4,19.6,0.8,2,2.8,0.074,-1.3,0.3,-1,0.5
1997,"Yinka Dare","dareyi01","C",24,"NJN",41,313,7.2,0.406,0,0.685,11.4,17.3,14.2,1.4,0.7,6.7,23,12.4,-0.4,0.3,-0.1,-0.014,-6.7,-0.3,-7,-0.4
1997,"Antonio Davis","davisan01","PF",28,"IND",82,2335,13.8,0.536,0.022,0.565,9.9,20.5,15.3,4.8,1,2.9,15,18.6,1.7,3.4,5.2,0.106,-1.4,0.1,-1.3,0.4
1997,"Ben Davis","davisbe01","PF",24,"PHO",20,98,9.4,0.417,0,0.769,14.4,17.8,16.1,0,2.1,0.8,7.9,17.4,0,0.1,0.1,0.037,-4.4,-2.2,-6.6,-0.1
1997,"Dale Davis","davisda01","PF",27,"IND",80,2589,15.1,0.532,0,0.313,14.1,21.4,17.8,4,1.3,2.4,12.1,15.9,2.7,4,6.7,0.124,0.2,-0.3,-0.1,1.2
1997,"Emanual Davis","davisem01","PG",28,"HOU",13,230,9.7,0.565,0.5,0.148,1.1,9.6,5.5,17.1,2.1,0.7,22.8,14.7,0,0.3,0.3,0.063,-1.8,1.2,-0.6,0
1997,"Hubert Davis","davishu01","SG",26,"TOR",36,623,7.4,0.466,0.38,0.125,2,5.6,3.8,8.9,0.9,0.3,9.8,15.5,0,0.1,0.1,0.01,-3.2,-1.6,-4.9,-0.5
1997,"Mark Davis","davisma02","SF",23,"PHI",75,1705,13.7,0.525,0.174,0.314,8.6,12.1,10.3,12.9,2.5,1.3,16.2,18,1.3,1,2.3,0.065,-1.5,0,-1.4,0.2
1997,"Todd Day","dayto01","SG",27,"BOS",81,2277,15.5,0.515,0.348,0.331,5.1,12.1,8.3,8.6,2.4,1.6,10,24,2.1,1.2,3.2,0.068,0.9,-1.2,-0.4,0.9
1997,"Andrew DeClercq","declean01","C",23,"GSW",71,1065,12.5,0.552,0,0.553,13.6,19.7,16.6,4.9,1.6,1.9,18.3,17.4,0.8,0.7,1.6,0.07,-3.8,-1,-4.8,-0.8
1997,"Terry Dehere","deherte01","PG",25,"LAC",73,1053,12.4,0.524,0.418,0.386,1.6,9.2,5.3,24.6,1.3,0.2,17.6,23.1,0.7,0.5,1.2,0.056,-1.2,-1.5,-2.8,-0.2
1997,"Vinny Del Negro","delnevi01","SG",30,"SAS",72,2243,14.4,0.529,0.179,0.165,2,9.5,5.6,18.6,1.4,0.2,9.9,19.3,3.2,-0.1,3.1,0.066,-0.1,-1.4,-1.5,0.3
1997,"Bison Dele","delebi01","C",27,"CHI",9,138,13.7,0.453,0,0.238,11.6,15.3,13.5,13.5,1.2,2.7,13.6,26.1,0,0.2,0.2,0.073,-3.6,-1.3,-4.9,-0.1
1997,"Tony Delk","delkto01","PG",23,"CHH",61,867,14.2,0.596,0.438,0.199,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,1,0.6,1.6,0.087,0.9,-0.6,0.3,0.5
1997,"Dell Demps","dempsde01","SG",26,"ORL",2,10,1.9,0.258,0.333,0.667,0,0,0,0,5.4,0,0,17.9,0,0,0,-0.07,-7,2.9,-4.2,0
1997,"Vlade Divac*","divacvl01","C",28,"CHH",81,2840,17.9,0.533,0.055,0.306,10.6,20,15.5,17.5,2,4.7,16.7,19.1,3.4,3.9,7.3,0.123,0.6,2,2.5,3.3
1997,"Sherman Douglas","douglsh01","PG",30,"MIL",79,2316,14.6,0.557,0.187,0.28,3,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.095,0.6,-0.8,-0.2,1.1
1997,"Greg Dreiling","dreilgr01","C",34,"DAL",40,389,7.3,0.466,0.014,0.365,5.6,17.3,11.3,4.5,1.1,1.4,9.5,11.2,0,0.3,0.4,0.045,-5.4,0.2,-5.1,-0.3
1997,"Clyde Drexler*","drexlcl01","SG",34,"HOU",62,2271,19.9,0.548,0.373,0.298,6.3,12.4,9.5,26.4,2.7,1.2,13.3,23.5,4.8,3.4,8.1,0.172,3.4,1.5,4.9,3.9
1997,"Nate Driggers","driggna01","SG",23,"BOS",15,132,6.8,0.366,0.209,0.326,9.7,9.4,9.6,6.8,1.1,1.1,10.9,17.9,-0.2,0,-0.2,-0.059,-4.5,-3.1,-7.5,-0.2
1997,"Kevin Duckworth","duckwke01","C",32,"LAC",26,384,6.1,0.473,0.039,0.155,6.7,11.7,9.1,6.6,1.2,2.2,23.1,16.6,-0.5,0.3,-0.2,-0.03,-5.7,0,-5.7,-0.3
